"","Transect_id","year","Analysis type","Basal_cm","Canopy_cm","Total_cm","Transect_cm","Code","Status","Full_name","RevBI","FS_BAND","TRT","PctC","Growth_form","Origin","Plant","RowNum"
"4467","3hbs2",2019,"entire",1,0,1,5010,"posa","live","Polygonum sawatchense","High","FS","Seeded",0,"F","native","y",4467
"4468","3hbs2",2019,"entire",1,394,395,5010,"rone","live","Robinia neomexicana","High","FS","Seeded",7.86427145708583,"S","native","y",4468
"4469","3hbs2",2019,"entire",1,15,16,5010,"brja","dead","Bromus japonicus","High","FS","Seeded",0.29940119760479,"G","exotic","y",4469
"4470","3hbs2",2019,"entire",1,0,1,5010,"badi","dead","Bahia dissecta","High","FS","Seeded",0,"F","native","y",4470
"4471","3hbs2",2019,"entire",1,10,11,5010,"pexx","live","unknown Penstemon","High","FS","Seeded",0.199600798403194,"F",NA,"y",4471
"4472","3hbs2",2019,"entire",0,77,77,5010,"brte","live","Bromus tectorum","High","FS","Seeded",1.53692614770459,"G","exotic","y",4472
"4473","3hbs2",2019,"entire",0,20,20,5010,"erxx","live","Erigeron spp.","High","FS","Seeded",0.399201596806387,"F",NA,"y",4473
"4474","3hbs2",2019,"entire",0,419,419,5010,"cefe","live","Ceanothus fendleri","High","FS","Seeded",8.36327345309381,"U","native","y",4474
"4475","3hbs2",2019,"entire",0,6,6,5010,"peba","live","Penstemon barbatus","High","FS","Seeded",0.119760479041916,"0","native","y",4475
"4476","3hbs2",2019,"entire",0,45,45,5010,"vimu","dead","Viguiera multiflora","High","FS","Seeded",0.898203592814371,"F","native","y",4476
"4477","3hbs2",2019,"entire",0,5,5,5010,"brin","live","Bromus inermis","High","FS","Seeded",0.0998003992015968,"G","exotic","y",4477
"4478","3hbs2",2019,"entire",0,15,15,5010,"trdu","live","Tragopogon dubius","High","FS","Seeded",0.29940119760479,"F","exotic","y",4478
"4479","3hbs2",2019,"entire",0,27,27,5010,"care","live","Carex spp.","High","FS","Seeded",0.538922155688623,"G",NA,"y",4479
"4480","3hbs2",2019,"entire",0,3,3,5010,"line","live","Linum neomexicana","High","FS","Seeded",0.0598802395209581,"F","native","y",4480
"4481","3hbs2",2019,"entire",0,2,2,5010,"rone","dead","Robinia neomexicana","High","FS","Seeded",0.0399201596806387,"S","native","y",4481
"4482","3hbu1",1997,"entire",2760,0,2760,5000,"grav","live","Gravel","High","BAND","Unseeded",0,"B",NA,"n",4482
"4483","3hbu1",1997,"entire",1457,0,1457,5000,"rock","live","Rock","High","BAND","Unseeded",0,"B",NA,"n",4483
"4484","3hbu1",1997,"entire",612,0,612,5000,"bare","live","Bare","High","BAND","Unseeded",0,"B",NA,"n",4484
"4485","3hbu1",1997,"entire",81,0,81,5000,"moss","live","Moss","High","BAND","Unseeded",0,"C",NA,"n",4485
"4486","3hbu1",1997,"entire",60,193,253,5000,"wood","live","Wood","High","BAND","Unseeded",3.86,"L",NA,"n",4486
"4487","3hbu1",1997,"entire",30,0,30,5000,"litt","live","Litter","High","BAND","Unseeded",0,"L",NA,"n",4487
"4488","3hbu1",1997,"entire",0,1341,1341,5000,"chfr","live","Chenopodium fremontii","High","BAND","Unseeded",26.82,"F","native","y",4488
"4489","3hbu1",1997,"entire",0,138,138,5000,"cefe","live","Ceanothus fendleri","High","BAND","Unseeded",2.76,"U","native","y",4489
"4490","3hbu1",1997,"entire",0,95,95,5000,"casp","live","Carex spp.","High","BAND","Unseeded",1.9,"G",NA,"y",4490
"4491","3hbu1",1997,"entire",0,15,15,5000,"posa","live","Polygonum sawatchense","High","BAND","Unseeded",0.3,"F","native","y",4491
"4492","3hbu1",1997,"entire",0,40,40,5000,"quga","live","Quercus gambellii","High","BAND","Unseeded",0.8,"S","native","y",4492
"4493","3hbu1",1997,"entire",0,11,11,5000,"nadi","live","Nama dichotomus","High","BAND","Unseeded",0.22,"F","native","y",4493
"4494","3hbu1",1997,"entire",0,21,21,5000,"pipo","dead","Pinus ponderosa","High","BAND","Unseeded",0.42,"T","native","y",4494
"4495","3hbu1",1997,"entire",0,73,73,5000,"lowr","live","Lotus wrightii","High","BAND","Unseeded",1.46,"F","native","y",4495
"4496","3hbu1",1997,"entire",0,3,3,5000,"coca","live","Conyza canadensis","High","BAND","Unseeded",0.06,"F","native","y",4496
"4497","3hbu1",1997,"entire",0,51,51,5000,"badi","live","Bahia dissecta","High","BAND","Unseeded",1.02,"F","native","y",4497
"4498","3hbu1",1997,"entire",0,25,25,5000,"sili","live","Sisymbrium linearifolium","High","BAND","Unseeded",0.5,"F","native","y",4498
"4499","3hbu1",1998,"entire",1854,0,1854,5000,"grav","live","Gravel","High","BAND","Unseeded",0,"B",NA,"n",4499
"4500","3hbu1",1998,"entire",1579,1,1580,5000,"rock","live","Rock","High","BAND","Unseeded",0.02,"B",NA,"n",4500
"4501","3hbu1",1998,"entire",1110,0,1110,5000,"litt","live","Litter","High","BAND","Unseeded",0,"L",NA,"n",4501
"4502","3hbu1",1998,"entire",331,0,331,5000,"bare","live","Bare","High","BAND","Unseeded",0,"B",NA,"n",4502
"4503","3hbu1",1998,"entire",28,0,28,5000,"moss","live","Moss","High","BAND","Unseeded",0,"C",NA,"n",4503
"4504","3hbu1",1998,"entire",24,372,396,5000,"casp","live","Carex spp.","High","BAND","Unseeded",7.44,"G",NA,"y",4504
"4505","3hbu1",1998,"entire",23,331,354,5000,"coca","live","Conyza canadensis","High","BAND","Unseeded",6.62,"F","native","y",4505
"4506","3hbu1",1998,"entire",14,0,14,5000,"shit","live","Animal feces","High","BAND","Unseeded",0,"L",NA,"n",4506
"4507","3hbu1",1998,"entire",14,13,27,5000,"pipo","dead","Pinus ponderosa","High","BAND","Unseeded",0.26,"T","native","y",4507
"4508","3hbu1",1998,"entire",11,41,52,5000,"wood","live","Wood","High","BAND","Unseeded",0.82,"L",NA,"n",4508
"4509","3hbu1",1998,"entire",6,81,87,5000,"lase","live","Lactuca serriola","High","BAND","Unseeded",1.62,"F","exotic","y",4509
"4510","3hbu1",1998,"entire",4,127,131,5000,"chfr","dead","Chenopodium fremontii","High","BAND","Unseeded",2.54,"F","native","y",4510
"4511","3hbu1",1998,"entire",2,366,368,5000,"cefe","live","Ceanothus fendleri","High","BAND","Unseeded",7.32,"U","native","y",4511
"4512","3hbu1",1998,"entire",0,7,7,5000,"coca","dead","Conyza canadensis","High","BAND","Unseeded",0.14,"F","native","y",4512
"4513","3hbu1",1998,"entire",0,118,118,5000,"lowr","live","Lotus wrightii","High","BAND","Unseeded",2.36,"F","native","y",4513
"4514","3hbu1",1998,"entire",0,4,4,5000,"frov","live","Frovaria sp.","High","BAND","Unseeded",0.08,"F",NA,"y",4514
"4515","3hbu1",1998,"entire",0,89,89,5000,"erfl","live","Erigeron flagellaris","High","BAND","Unseeded",1.78,"F","native","y",4515
"4516","3hbu1",1998,"entire",0,100,100,5000,"quga","live","Quercus gambellii","High","BAND","Unseeded",2,"S","native","y",4516
"4517","3hbu1",1998,"entire",0,2,2,5000,"lomu","live","Lolium multiflorum","High","BAND","Unseeded",0.04,"G","exotic","y",4517
"4518","3hbu1",1998,"entire",0,6,6,5000,"ersp","live","Erigeron speciosus","High","BAND","Unseeded",0.12,"F","native","y",4518
"4519","3hbu1",2002,"entire",2759,0,2759,5000,"litt","live","Litter","High","BAND","Unseeded",0,"L",NA,"n",4519
"4520","3hbu1",2002,"entire",1285,0,1285,5000,"rock","live","Rock","High","BAND","Unseeded",0,"B",NA,"n",4520
"4521","3hbu1",2002,"entire",373,0,373,5000,"bare","live","Bare","High","BAND","Unseeded",0,"B",NA,"n",4521
"4522","3hbu1",2002,"entire",254,557,811,5000,"wood","live","Wood","High","BAND","Unseeded",11.14,"L",NA,"n",4522
"4523","3hbu1",2002,"entire",82,0,82,5000,"moss","live","Moss","High","BAND","Unseeded",0,"C",NA,"n",4523
"4524","3hbu1",2002,"entire",77,184,261,5000,"bltr","live","Blepharoneuron tricholepis","High","BAND","Unseeded",3.68,"L","native","y",4524
"4525","3hbu1",2002,"entire",56,8,64,5000,"forb","live","Unidentified forb","High","BAND","Unseeded",0.16,"F",NA,"y",4525
"4526","3hbu1",2002,"entire",45,107,152,5000,"casp","live","Carex spp.","High","BAND","Unseeded",2.14,"G",NA,"y",4526
"4527","3hbu1",2002,"entire",43,27,70,5000,"gras","dead","Unidentified grass","High","BAND","Unseeded",0.54,"G",NA,"y",4527
"4528","3hbu1",2002,"entire",18,0,18,5000,"shit","live","Animal feces","High","BAND","Unseeded",0,"L",NA,"n",4528
"4529","3hbu1",2002,"entire",8,22,30,5000,"veth","dead","Verbascum thapsus","High","BAND","Unseeded",0.44,"F","exotic","y",4529
"4530","3hbu1",2002,"entire",0,745,745,5000,"cefe","live","Ceanothus fendleri","High","BAND","Unseeded",14.9,"U","native","y",4530
"4531","3hbu1",2002,"entire",0,62,62,5000,"pofe","live","Poa fendleriana","High","BAND","Unseeded",1.24,"G","native","y",4531
"4532","3hbu1",2002,"entire",0,315,315,5000,"lase","dead","Lactuca serriola","High","BAND","Unseeded",6.3,"F","exotic","y",4532
"4533","3hbu1",2002,"entire",0,43,43,5000,"ersp","dead","Erigeron speciosus","High","BAND","Unseeded",0.86,"F","native","y",4533
"4534","3hbu1",2002,"entire",0,225,225,5000,"quga","live","Quercus gambellii","High","BAND","Unseeded",4.5,"S","native","y",4534
"4535","3hbu1",2002,"entire",0,33,33,5000,"geca","live","Geranium caespitosum","High","BAND","Unseeded",0.66,"F","native","y",4535
"4536","3hbu1",2002,"entire",0,110,110,5000,"rust","dead","Rubus strigosus","High","BAND","Unseeded",2.2,"U","native","y",4536
"4537","3hbu1",2002,"entire",0,4,4,5000,"rust","live","Rubus strigosus","High","BAND","Unseeded",0.08,"U","native","y",4537
"4538","3hbu1",2002,"entire",0,6,6,5000,"rone","live","Robinia neomexicana","High","BAND","Unseeded",0.12,"S","native","y",4538
"4539","3hbu1",2002,"entire",0,22,22,5000,"geca","dead","Geranium caespitosum","High","BAND","Unseeded",0.44,"F","native","y",4539
"4540","3hbu1",2002,"entire",0,37,37,5000,"veth","live","Verbascum thapsus","High","BAND","Unseeded",0.74,"F","exotic","y",4540
"4541","3hbu1",2002,"entire",0,5,5,5000,"posa","dead","Polygonum sawatchense","High","BAND","Unseeded",0.1,"F","native","y",4541
"4542","3hbu1",2002,"entire",0,4,4,5000,"lowr","live","Lotus wrightii","High","BAND","Unseeded",0.08,"F","native","y",4542
"4543","3hbu1",2019,"entire",2718,39,2757,5022,"litt","live","Litter","High","BAND","Unseeded",0.776583034647551,"L",NA,"n",4543
"4544","3hbu1",2019,"entire",748,0,748,5022,"rock","live","Rock","High","BAND","Unseeded",0,"B",NA,"n",4544
"4545","3hbu1",2019,"entire",652,0,652,5022,"pumc","live","Pumice soil","High","BAND","Unseeded",0,"B",NA,"n",4545
"4546","3hbu1",2019,"entire",402,2389,2791,5022,"pofe","live","Poa fendleriana","High","BAND","Unseeded",47.5706889685384,"G","native","y",4546
"4547","3hbu1",2019,"entire",114,0,114,5022,"bare","live","Bare","High","BAND","Unseeded",0,"F",NA,"n",4547
"4548","3hbu1",2019,"entire",107,1548,1655,5022,"cefe","live","Ceanothus fendleri","High","BAND","Unseeded",30.8243727598566,"U","native","y",4548
"4549","3hbu1",2019,"entire",56,1441,1497,5022,"quga","live","Quercus gambellii","High","BAND","Unseeded",28.6937475109518,"S","native","y",4549
"4550","3hbu1",2019,"entire",44,13,57,5022,"wood","live","Wood","High","BAND","Unseeded",0.258861011549184,"L",NA,"n",4550
"4551","3hbu1",2019,"entire",37,89,126,5022,"care","live","Carex spp.","High","BAND","Unseeded",1.77220230983672,"G",NA,"y",4551
"4552","3hbu1",2019,"entire",35,0,35,5022,"moss","live","Moss","High","BAND","Unseeded",0,"C",NA,"n",4552
"4553","3hbu1",2019,"entire",29,220,249,5022,"badi","live","Bahia dissecta","High","BAND","Unseeded",4.38072481083234,"F","native","y",4553
"4554","3hbu1",2019,"entire",23,117,140,5022,"elel","live","Elymus elymoides","High","BAND","Unseeded",2.32974910394265,"G","native","y",4554
"4555","3hbu1",2019,"entire",23,115,138,5022,"arlu","live","Artemisia ludoviciana","High","BAND","Unseeded",2.28992433293509,"F","native","y",4555
"4556","3hbu1",2019,"entire",10,656,666,5022,"rone","live","Robinia neomexicana","High","BAND","Unseeded",13.0625248904819,"S","native","y",4556
"4557","3hbu1",2019,"entire",8,65,73,5022,"cefe","dead","Ceanothus fendleri","High","BAND","Unseeded",1.29430505774592,"U","native","y",4557
"4558","3hbu1",2019,"entire",7,0,7,5022,"shit","live","Animal feces","High","BAND","Unseeded",0,"L",NA,"n",4558
"4559","3hbu1",2019,"entire",4,0,4,5022,"quga","dead","Quercus gambellii","High","BAND","Unseeded",0,"S","native","y",4559
"4560","3hbu1",2019,"entire",2,69,71,5022,"geca","live","Geranium caespitosum","High","BAND","Unseeded",1.37395459976105,"F","native","y",4560
"4561","3hbu1",2019,"entire",2,93,95,5022,"brte","live","Bromus tectorum","High","BAND","Unseeded",1.85185185185185,"G","exotic","y",4561
"4562","3hbu1",2019,"entire",1,30,31,5022,"hevi","live","Heterotheca villosa","High","BAND","Unseeded",0.597371565113501,"F",NA,"y",4562
"4563","3hbu1",2019,"entire",0,61,61,5022,"erfl","live","Erigeron flagellaris","High","BAND","Unseeded",1.21465551573078,"F","native","y",4563
"4564","3hbu1",2019,"entire",0,2,2,5022,"peba","live","Penstemon barbatus","High","BAND","Unseeded",0.0398247710075667,"0","native","y",4564
"4565","3hbu1",2019,"entire",0,2,2,5022,"trdu","live","Tragopogon dubius","High","BAND","Unseeded",0.0398247710075667,"F","exotic","y",4565
"4566","3hbu1",2019,"entire",0,2,2,5022,"acmi","live","Achillea millefolium","High","BAND","Unseeded",0.0398247710075667,"F","native","y",4566
"4567","3hbu1",2019,"entire",0,3,3,5022,"lowr","live","Lotus wrightii","High","BAND","Unseeded",0.0597371565113501,"F","native","y",4567
"4568","3hbu2",1997,"entire",4867,0,4867,5000,"grav","live","Gravel","High","BAND","Unseeded",0,"B",NA,"n",4568
"4569","3hbu2",1997,"entire",65,0,65,5000,"rock","live","Rock","High","BAND","Unseeded",0,"B",NA,"n",4569
"4570","3hbu2",1997,"entire",33,0,33,5000,"pipo","dead","Pinus ponderosa","High","BAND","Unseeded",0,"T","native","y",4570
"4571","3hbu2",1997,"entire",31,0,31,5000,"wood","live","Wood","High","BAND","Unseeded",0,"L",NA,"n",4571
"4572","3hbu2",1997,"entire",4,0,4,5000,"litt","live","Litter","High","BAND","Unseeded",0,"L",NA,"n",4572
"4573","3hbu2",1997,"entire",0,46,46,5000,"chde","live","Chenopodium desiccatum","High","BAND","Unseeded",0.92,"F","native","y",4573
"4574","3hbu2",1997,"entire",0,1000,1000,5000,"nadi","live","Nama dichotomus","High","BAND","Unseeded",20,"F","native","y",4574
"4575","3hbu2",1997,"entire",0,96,96,5000,"forb","live","Unidentified forb","High","BAND","Unseeded",1.92,"F",NA,"y",4575
"4576","3hbu2",1997,"entire",0,3,3,5000,"nadi","dead","Nama dichotomus","High","BAND","Unseeded",0.06,"F","native","y",4576
"4577","3hbu2",1997,"entire",0,351,351,5000,"badi","live","Bahia dissecta","High","BAND","Unseeded",7.02,"F","native","y",4577
"4578","3hbu2",1997,"entire",0,3,3,5000,"badi","dead","Bahia dissecta","High","BAND","Unseeded",0.06,"F","native","y",4578
"4579","3hbu2",1997,"entire",0,315,315,5000,"chgr","live","Chenopodium graveolens","High","BAND","Unseeded",6.3,"F","exotic","y",4579
"4580","3hbu2",1997,"entire",0,12,12,5000,"sosp3","live","Solidago species","High","BAND","Unseeded",0.24,"F",NA,"y",4580
"4581","3hbu2",1997,"entire",0,4,4,5000,"posa","live","Polygonum sawatchense","High","BAND","Unseeded",0.08,"F","native","y",4581
"4582","3hbu2",1997,"entire",0,443,443,5000,"chfr","live","Chenopodium fremontii","High","BAND","Unseeded",8.86,"F","native","y",4582
"4583","3hbu2",1997,"entire",0,38,38,5000,"meal2","live","Mentzelia albicaulis","High","BAND","Unseeded",0.76,"F","native","y",4583
"4584","3hbu2",1997,"entire",0,10,10,5000,"lowr","live","Lotus wrightii","High","BAND","Unseeded",0.2,"F","native","y",4584
"4585","3hbu2",1997,"entire",0,5,5,5000,"casp","live","Carex spp.","High","BAND","Unseeded",0.1,"G",NA,"y",4585
"4586","3hbu2",1998,"entire",3263,0,3263,5000,"grav","live","Gravel","High","BAND","Unseeded",0,"B",NA,"n",4586
"4587","3hbu2",1998,"entire",1492,0,1492,5000,"litt","live","Litter","High","BAND","Unseeded",0,"L",NA,"n",4587
"4588","3hbu2",1998,"entire",93,20,113,5000,"wood","live","Wood","High","BAND","Unseeded",0.4,"L",NA,"n",4588
"4589","3hbu2",1998,"entire",52,0,52,5000,"rock","live","Rock","High","BAND","Unseeded",0,"B",NA,"n",4589
"4590","3hbu2",1998,"entire",31,0,31,5000,"bare","live","Bare","High","BAND","Unseeded",0,"B",NA,"n",4590
"4591","3hbu2",1998,"entire",20,278,298,5000,"chgr","live","Chenopodium graveolens","High","BAND","Unseeded",5.56,"F","exotic","y",4591
"4592","3hbu2",1998,"entire",15,227,242,5000,"coca","live","Conyza canadensis","High","BAND","Unseeded",4.54,"F","native","y",4592
"4593","3hbu2",1998,"entire",15,0,15,5000,"pipo","dead","Pinus ponderosa","High","BAND","Unseeded",0,"T","native","y",4593
"4594","3hbu2",1998,"entire",12,337,349,5000,"vimu","live","Viguiera multiflora","High","BAND","Unseeded",6.74,"F","native","y",4594
"4595","3hbu2",1998,"entire",3,270,273,5000,"chfr","live","Chenopodium fremontii","High","BAND","Unseeded",5.4,"F","native","y",4595
"4596","3hbu2",1998,"entire",2,0,2,5000,"shit","live","Animal feces","High","BAND","Unseeded",0,"L",NA,"n",4596
"4597","3hbu2",1998,"entire",1,220,221,5000,"forb","live","Unidentified forb","High","BAND","Unseeded",4.4,"F",NA,"y",4597
"4598","3hbu2",1998,"entire",1,5,6,5000,"lase","dead","Lactuca serriola","High","BAND","Unseeded",0.1,"F","exotic","y",4598
"4599","3hbu2",1998,"entire",0,372,372,5000,"lase","live","Lactuca serriola","High","BAND","Unseeded",7.44,"F","exotic","y",4599
"4600","3hbu2",1998,"entire",0,5,5,5000,"sefe","live","Senecio fendleri","High","BAND","Unseeded",0.1,"F","native","y",4600
"4601","3hbu2",1998,"entire",0,9,9,5000,"badi","live","Bahia dissecta","High","BAND","Unseeded",0.18,"F","native","y",4601
"4602","3hbu2",1998,"entire",0,24,24,5000,"vimu","dead","Viguiera multiflora","High","BAND","Unseeded",0.48,"F","native","y",4602
"4603","3hbu2",1998,"entire",0,5,5,5000,"posa","live","Polygonum sawatchense","High","BAND","Unseeded",0.1,"F","native","y",4603
"4604","3hbu2",1998,"entire",0,1,1,5000,"chgr","dead","Chenopodium graveolens","High","BAND","Unseeded",0.02,"F","exotic","y",4604
"4605","3hbu2",1998,"entire",0,2,2,5000,"chfr","dead","Chenopodium fremontii","High","BAND","Unseeded",0.04,"F","native","y",4605
"4606","3hbu2",1998,"entire",0,132,132,5000,"meal2","live","Mentzelia albicaulis","High","BAND","Unseeded",2.64,"F","native","y",4606
"4607","3hbu2",1998,"entire",0,7,7,5000,"oxli","live","Oxybaphus linearis","High","BAND","Unseeded",0.14,"F","native","y",4607
"4608","3hbu2",1998,"entire",0,11,11,5000,"eufe","live","Euphorbia fendleri","High","BAND","Unseeded",0.22,"F","native","y",4608
"4609","3hbu2",1998,"entire",0,9,9,5000,"meal2","dead","Mentzelia albicaulis","High","BAND","Unseeded",0.18,"F","native","y",4609
"4610","3hbu2",1998,"entire",0,7,7,5000,"ersp","live","Erigeron speciosus","High","BAND","Unseeded",0.14,"F","native","y",4610
"4611","3hbu2",1998,"entire",0,3,3,5000,"erca","live","Erysimum capitatum","High","BAND","Unseeded",0.06,"F","native","y",4611
"4612","3hbu2",1998,"entire",0,53,53,5000,"lowr","live","Lotus wrightii","High","BAND","Unseeded",1.06,"F","native","y",4612
"4613","3hbu2",1998,"entire",0,36,36,5000,"badi","dead","Bahia dissecta","High","BAND","Unseeded",0.72,"F","native","y",4613
"4614","3hbu2",2002,"entire",3073,0,3073,5000,"litt","live","Litter","High","BAND","Unseeded",0,"L",NA,"n",4614
"4615","3hbu2",2002,"entire",1160,0,1160,5000,"bare","live","Bare","High","BAND","Unseeded",0,"B",NA,"n",4615
"4616","3hbu2",2002,"entire",410,428,838,5000,"veth","dead","Verbascum thapsus","High","BAND","Unseeded",8.56,"F","exotic","y",4616
"4617","3hbu2",2002,"entire",268,300,568,5000,"wood","live","Wood","High","BAND","Unseeded",6,"L",NA,"n",4617
"4618","3hbu2",2002,"entire",51,0,51,5000,"rock","live","Rock","High","BAND","Unseeded",0,"B",NA,"n",4618
"4619","3hbu2",2002,"entire",20,0,20,5000,"veth","live","Verbascum thapsus","High","BAND","Unseeded",0,"F","exotic","y",4619
"4620","3hbu2",2002,"entire",9,409,418,5000,"sosp3","live","Solidago species","High","BAND","Unseeded",8.18,"F",NA,"y",4620
"4621","3hbu2",2002,"entire",9,0,9,5000,"shit","live","Animal feces","High","BAND","Unseeded",0,"L",NA,"n",4621
"4622","3hbu2",2002,"entire",0,399,399,5000,"lase","dead","Lactuca serriola","High","BAND","Unseeded",7.98,"F","exotic","y",4622
"4623","3hbu2",2002,"entire",0,307,307,5000,"forb","dead","Unidentified forb","High","BAND","Unseeded",6.14,"F",NA,"y",4623
"4624","3hbu2",2002,"entire",0,56,56,5000,"chsp","dead","Chenopodium sp.","High","BAND","Unseeded",1.12,"F",NA,"y",4624
"4625","3hbu2",2002,"entire",0,12,12,5000,"chsp","live","Chenopodium sp.","High","BAND","Unseeded",0.24,"F",NA,"y",4625
"4626","3hbu2",2002,"entire",0,252,252,5000,"posa","dead","Polygonum sawatchense","High","BAND","Unseeded",5.04,"F","native","y",4626
"4627","3hbu2",2002,"entire",0,5,5,5000,"kuch","live","Kuhnia chlorolepis","High","BAND","Unseeded",0.1,"F","native","y",4627
"4628","3hbu2",2002,"entire",0,42,42,5000,"sosp3","dead","Solidago species","High","BAND","Unseeded",0.84,"F",NA,"y",4628
"4629","3hbu2",2002,"entire",0,163,163,5000,"mepu","live","Mentzelia pumila","High","BAND","Unseeded",3.26,"F","native","y",4629
"4630","3hbu2",2002,"entire",0,27,27,5000,"eure","live","Euphorbia revoluta","High","BAND","Unseeded",0.54,"F","native","y",4630
"4631","3hbu2",2002,"entire",0,20,20,5000,"mepu","dead","Mentzelia pumila","High","BAND","Unseeded",0.4,"F","native","y",4631
"4632","3hbu2",2002,"entire",0,36,36,5000,"vimu","live","Viguiera multiflora","High","BAND","Unseeded",0.72,"F","native","y",4632
"4633","3hbu2",2013,"entire",1934,0,1934,5010,"pumc","live","Pumice soil","High","BAND","Unseeded",0,"B",NA,"n",4633
"4634","3hbu2",2013,"entire",1823,0,1823,5010,"bare","live","Bare","High","BAND","Unseeded",0,"F",NA,"n",4634
"4635","3hbu2",2013,"entire",1015,159,1174,5010,"litt","live","Litter","High","BAND","Unseeded",3.17365269461078,"L",NA,"n",4635
"4636","3hbu2",2013,"entire",100,163,263,5010,"wood","live","Wood","High","BAND","Unseeded",3.25349301397206,"L",NA,"n",4636
"4637","3hbu2",2013,"entire",87,15,102,5010,"rock","live","Rock","High","BAND","Unseeded",0.29940119760479,"B",NA,"n",4637
"4638","3hbu2",2013,"entire",25,214,239,5010,"fexx","live","Festuca sp.","High","BAND","Unseeded",4.27145708582834,"G",NA,"y",4638
"4639","3hbu2",2013,"entire",21,193,214,5010,"sowr","live","Solidago wrightii","High","BAND","Unseeded",3.85229540918164,"F","native","y",4639
"4640","3hbu2",2013,"entire",5,727,732,5010,"brte","dead","Bromus tectorum","High","BAND","Unseeded",14.5109780439122,"G","exotic","y",4640
"4641","3hbu2",2013,"entire",0,82,82,5010,"forb","live","Unidentified forb","High","BAND","Unseeded",1.63672654690619,"F",NA,"y",4641
"4642","3hbu2",2013,"entire",0,7,7,5010,"breu","live","Brickellia eupatorioides","High","BAND","Unseeded",0.139720558882236,"G","native","y",4642
"4643","3hbu2",2013,"entire",0,6,6,5010,"meal","dead","Melilotus albus","High","BAND","Unseeded",0.119760479041916,"F","exotic","y",4643
"4644","3hbu2",2013,"entire",0,64,64,5010,"chgr","live","Chenopodium graveolens","High","BAND","Unseeded",1.27744510978044,"F","exotic","y",4644
"4645","3hbu2",2013,"entire",0,10,10,5010,"euxx","live","Euphorbia spp.","High","BAND","Unseeded",0.199600798403194,"F",NA,"y",4645
"4646","3hbu2",2013,"entire",0,25,25,5010,"nadi","live","Nama dichotomus","High","BAND","Unseeded",0.499001996007984,"F","native","y",4646
"4647","3hbu2",2013,"entire",0,75,75,5010,"brte","live","Bromus tectorum","High","BAND","Unseeded",1.49700598802395,"G","exotic","y",4647
"4648","3hbu2",2013,"entire",0,32,32,5010,"arlu","live","Artemisia ludoviciana","High","BAND","Unseeded",0.63872255489022,"F","native","y",4648
"4649","3hbu2",2013,"entire",0,40,40,5010,"unkn","dead","Unknown plant","High","BAND","Unseeded",0.798403193612774,"F",NA,"y",4649
"4650","3hbu2",2013,"entire",0,14,14,5010,"euse","live","Euphorbia serpyllifolia","High","BAND","Unseeded",0.279441117764471,"F","native","y",4650
"4651","3hbu2",2013,"entire",0,48,48,5010,"fapa","live","Fallugia paradoxa","High","BAND","Unseeded",0.958083832335329,"S","native","y",4651
"4652","3hbu2",2013,"entire",0,63,63,5010,"pool","live","Portulaca oleracea","High","BAND","Unseeded",1.25748502994012,"F","exotic","y",4652
"4653","3hbu2",2013,"entire",0,2,2,5010,"gusa","live","Gutierrezia sarothrae","High","BAND","Unseeded",0.0399201596806387,"U","native","y",4653
"4654","3hbu2",2013,"entire",0,20,20,5010,"meal","live","Melilotus albus","High","BAND","Unseeded",0.399201596806387,"F","exotic","y",4654
"4655","3hbu2",2013,"entire",0,1,1,5010,"badi","dead","Bahia dissecta","High","BAND","Unseeded",0.0199600798403194,"F","native","y",4655
"4656","3hbu2",2013,"entire",0,35,35,5010,"quun","live","Quercus undulata","High","BAND","Unseeded",0.698602794411178,"S","native","y",4656
"4657","3hbu2",2013,"entire",0,1,1,5010,"chfr","live","Chenopodium fremontii","High","BAND","Unseeded",0.0199600798403194,"F","native","y",4657
"4658","3hbu2",2013,"entire",0,13,13,5010,"erfl","live","Erigeron flagellaris","High","BAND","Unseeded",0.259481037924152,"F","native","y",4658
"4659","3hbu2",2013,"entire",0,1,1,5010,"gras","dead","Unidentified grass","High","BAND","Unseeded",0.0199600798403194,"G",NA,"y",4659
"4660","3hbu2",2019,"entire",3209,0,3209,4996,"pumc","live","Pumice soil","High","BAND","Unseeded",0,"B",NA,"n",4660
"4661","3hbu2",2019,"entire",997,379,1376,4996,"litt","live","Litter","High","BAND","Unseeded",7.58606885508407,"L",NA,"n",4661
"4662","3hbu2",2019,"entire",129,0,129,4996,"bare","live","Bare","High","BAND","Unseeded",0,"F",NA,"n",4662
"4663","3hbu2",2019,"entire",121,82,203,4996,"wood","live","Wood","High","BAND","Unseeded",1.64131305044035,"L",NA,"n",4663
"4664","3hbu2",2019,"entire",100,334,434,4996,"sowr","live","Solidago wrightii","High","BAND","Unseeded",6.6853482786229,"F","native","y",4664
"4665","3hbu2",2019,"entire",77,766,843,4996,"elel","live","Elymus elymoides","High","BAND","Unseeded",15.3322658126501,"G","native","y",4665
"4666","3hbu2",2019,"entire",68,1692,1760,4996,"brte","live","Bromus tectorum","High","BAND","Unseeded",33.86709367494,"G","exotic","y",4666
"4667","3hbu2",2019,"entire",54,0,54,4996,"rock","live","Rock","High","BAND","Unseeded",0,"B",NA,"n",4667
