"","Transect_id","year","Full_name","Analysis type","Status","Growth_form","Code","RevBI","FS_BAND","TRT","Plant","Transect_cm","Origin","Total_cm","Basal_cm","Canopy_cm","PctC"
"5592","3mbs3",2008,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5030,"exotic",2917,642,2275,45
"5593","3mbs3",2008,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5030,NA,389,260,129,3
"5594","3mbs3",2008,"Bare","entire","live","B","bare","Mod","FS","Seeded","n",5030,NA,107,107,0,0
"5595","3mbs3",2008,"Pinus ponderosa","entire","dead","T","pipo","Mod","FS","Seeded","y",5030,"native",92,92,0,0
"5596","3mbs3",2008,"Koeleria macrantha","entire","live","G","koma","Mod","FS","Seeded","y",5030,"native",255,32,223,4
"5597","3mbs3",2008,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5030,"native",776,25,751,15
"5598","3mbs3",2008,"Brickellia californica","entire","live","U","brca","Mod","FS","Seeded","y",5030,"native",286,15,271,5
"5599","3mbs3",2008,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5030,NA,5,5,0,0
"5600","3mbs3",2008,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5030,"exotic",34,5,29,1
"5601","3mbs3",2008,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5030,"native",1010,0,1010,20
"5602","3mbs3",2008,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5030,"native",829,0,829,16
"5603","3mbs3",2008,"Festuca arizonica","entire","live","G","fear","Mod","FS","Seeded","y",5030,"native",125,0,125,2
"5604","3mbs3",2008,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5030,"native",1564,0,1564,31
"5605","3mbs3",2008,"Taraxacum officinale","entire","live","F","taof","Mod","FS","Seeded","y",5030,"exotic",6,0,6,0
"5606","3mbs3",2008,"Artemisia ludoviciana","entire","live","F","arlu","Mod","FS","Seeded","y",5030,"native",16,0,16,0
"5607","3mbs3",2008,"Elymus trachycaulum","entire","live","G","eltr","Mod","FS","Seeded","y",5030,"native",16,0,16,0
"5608","3mbs3",2008,"Geranium richardsonii","entire","live","F","geri","Mod","FS","Seeded","y",5030,"native",10,0,10,0
"5609","3mbs3",2008,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5030,NA,8,0,8,0
"5610","3mbs3",2008,"Schizachyrium scoparius","entire","live","G","scsc","Mod","FS","Seeded","y",5030,"native",56,0,56,1
"5611","3mbs3",2008,"Elymus elymoides","entire","live","G","elel","Mod","FS","Seeded","y",5030,"native",15,0,15,0
"5612","3mbs3",2008,"Bouteloua curtipendula","entire","live","G","bocu","Mod","FS","Seeded","y",5030,"native",35,0,35,1
"5613","3mbs3",2008,"Tragopogon dubius","entire","live","F","trdu","Mod","FS","Seeded","y",5030,"exotic",6,0,6,0
"5614","3mbs3",2008,"Hieracium fendleri","entire","live","F","hife","Mod","FS","Seeded","y",5030,"native",8,0,8,0
"5615","3mbs3",2008,"Senecio sp.","entire","live","F","sexx","Mod","FS","Seeded","y",5030,NA,7,0,7,0
"5616","3mbs3",2008,"Lithospermum multiflorum","entire","live","F","limu","Mod","FS","Seeded","y",5030,"native",38,0,38,1
"5617","3mbs3",2008,"Blepharoneuron tricholepis","entire","live","L","bltr","Mod","FS","Seeded","y",5030,"native",15,0,15,0
"5618","3mbs3",2008,"Cirsium neomexicanum","entire","live","F","cine","Mod","FS","Seeded","y",5030,"native",22,0,22,0
"5619","3mbs3",2008,"Oenothera hookeri","entire","live","F","oeho","Mod","FS","Seeded","y",5030,"native",10,0,10,0
"5620","3mbs3",2008,"Antennaria parvifolia","entire","live","F","anpa","Mod","FS","Seeded","y",5030,"native",17,0,17,0
"5621","3mbs3",2013,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5022,NA,2110,2110,0,0
"5622","3mbs3",2013,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5022,NA,1622,1548,74,1
"5623","3mbs3",2013,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5022,NA,1066,1066,0,0
"5624","3mbs3",2013,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5022,"exotic",1411,132,1279,25
"5625","3mbs3",2013,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5022,NA,96,59,37,1
"5626","3mbs3",2013,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5022,"native",468,32,436,9
"5627","3mbs3",2013,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5022,"native",1518,19,1499,30
"5628","3mbs3",2013,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5022,"exotic",159,19,140,3
"5629","3mbs3",2013,"Antennaria parvifolia","entire","live","F","anpa","Mod","FS","Seeded","y",5022,"native",9,9,0,0
"5630","3mbs3",2013,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5022,NA,29,7,22,0
"5631","3mbs3",2013,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5022,"native",185,7,178,4
"5632","3mbs3",2013,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5022,"native",73,6,67,1
"5633","3mbs3",2013,"Chenopodium fremontii","entire","live","F","chfr","Mod","FS","Seeded","y",5022,"native",102,6,96,2
"5634","3mbs3",2013,"Elymus elymoides","entire","live","G","elel","Mod","FS","Seeded","y",5022,"native",8,2,6,0
"5635","3mbs3",2013,"Amauriopsis dissecta","entire","live","F","amdi","Mod","FS","Seeded","y",5022,"native",5,0,5,0
"5636","3mbs3",2013,"Pinus ponderosa","entire","dead","T","pipo","Mod","FS","Seeded","y",5022,"native",11,0,11,0
"5637","3mbs3",2013,"Artemisia ludoviciana","entire","live","F","arlu","Mod","FS","Seeded","y",5022,"native",39,0,39,1
"5638","3mbs3",2013,"Taraxacum officinale","entire","live","F","taof","Mod","FS","Seeded","y",5022,"exotic",29,0,29,1
"5639","3mbs3",2013,"Robinia neomexicana","entire","dead","S","rone","Mod","FS","Seeded","y",5022,"native",15,0,15,0
"5640","3mbs3",2013,"Dysphania graveolens","entire","live","F","dygr","Mod","FS","Seeded","y",5022,"exotic",16,0,16,0
"5641","3mbs3",2013,"Koeleria macrantha","entire","live","G","koma","Mod","FS","Seeded","y",5022,"native",93,0,93,2
"5642","3mbs3",2013,"Portulaca oleracea","entire","live","F","pool","Mod","FS","Seeded","y",5022,"exotic",8,0,8,0
"5643","3mbs3",2013,"Amaranthus sp.","entire","live","F","amxx","Mod","FS","Seeded","y",5022,NA,7,0,7,0
"5644","3mbs3",2013,"Quercus gambellii","entire","dead","S","quga","Mod","FS","Seeded","y",5022,"native",6,0,6,0
"5645","3mbs3",2013,"Cirsium neomexicanum","entire","dead","F","cine","Mod","FS","Seeded","y",5022,"native",9,0,9,0
"5646","3mbs3",2013,"Cirsium neomexicanum","entire","live","F","cine","Mod","FS","Seeded","y",5022,"native",2,0,2,0
"5647","3mbs3",2013,"Lithospermum multiflorum","entire","live","F","limu","Mod","FS","Seeded","y",5022,"native",14,0,14,0
"5648","3mbs3",2016,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,2544,2502,42,1
"5649","3mbs3",2016,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",3980,1121,2859,57
"5650","3mbs3",2016,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5000,NA,871,871,0,0
"5651","3mbs3",2016,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",768,153,615,12
"5652","3mbs3",2016,"Bromus inermis","entire","live","L","brin","Mod","FS","Seeded","y",5000,"exotic",80,80,0,0
"5653","3mbs3",2016,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,769,66,703,14
"5654","3mbs3",2016,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5000,NA,57,57,0,0
"5655","3mbs3",2016,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5000,NA,48,48,0,0
"5656","3mbs3",2016,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5000,"native",2080,45,2035,41
"5657","3mbs3",2016,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5000,"exotic",243,39,204,4
"5658","3mbs3",2016,"Unidentified forb","entire","live","F","forb","Mod","FS","Seeded","y",5000,NA,174,7,167,3
"5659","3mbs3",2016,"Animal feces","entire","live","L","shit","Mod","FS","Seeded","n",5000,NA,7,7,0,0
"5660","3mbs3",2016,"Quercus gambellii","entire","dead","S","quga","Mod","FS","Seeded","y",5000,"native",88,3,85,2
"5661","3mbs3",2016,"Unidentified forb","entire","dead","F","forb","Mod","FS","Seeded","y",5000,NA,4,1,3,0
"5662","3mbs3",2016,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,96,0,96,2
"5663","3mbs3",2016,"Robinia neomexicana","entire","dead","S","rone","Mod","FS","Seeded","y",5000,"native",2,0,2,0
"5664","3mbs3",2016,"Verbascum thapsus","entire","dead","F","veth","Mod","FS","Seeded","y",5000,"exotic",3,0,3,0
"5665","3mbs3",2019,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,2261,2190,71,1
"5666","3mbs3",2019,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",4279,1502,2777,56
"5667","3mbs3",2019,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5000,NA,458,458,0,0
"5668","3mbs3",2019,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5000,NA,386,386,0,0
"5669","3mbs3",2019,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5000,NA,86,86,0,0
"5670","3mbs3",2019,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5000,"native",432,50,382,8
"5671","3mbs3",2019,"Oenothera hookeri","entire","live","F","oeho","Mod","FS","Seeded","y",5000,"native",226,48,178,4
"5672","3mbs3",2019,"Koeleria macrantha","entire","live","G","koma","Mod","FS","Seeded","y",5000,"native",412,44,368,7
"5673","3mbs3",2019,"Agropyron smithii","entire","live","G","agsm","Mod","FS","Seeded","y",5000,"native",137,34,103,2
"5674","3mbs3",2019,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5000,"exotic",254,25,229,5
"5675","3mbs3",2019,"Erigeron sp.","entire","live","F","erxx","Mod","FS","Seeded","y",5000,"native",169,25,144,3
"5676","3mbs3",2019,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5000,"native",2219,23,2196,44
"5677","3mbs3",2019,"Poa fendleriana","entire","live","G","pofe","Mod","FS","Seeded","y",5000,"native",123,19,104,2
"5678","3mbs3",2019,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",1058,17,1041,21
"5679","3mbs3",2019,"Bromus carinatus","entire","live","G","brca2","Mod","FS","Seeded","y",5000,"native",91,17,74,1
"5680","3mbs3",2019,"Amauriopsis dissecta","entire","live","F","amdi","Mod","FS","Seeded","y",5000,"native",110,15,95,2
"5681","3mbs3",2019,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,106,14,92,2
"5682","3mbs3",2019,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,43,11,32,1
"5683","3mbs3",2019,"Elymus elymoides","entire","live","G","elel","Mod","FS","Seeded","y",5000,"native",31,10,21,0
"5684","3mbs3",2019,"Laennecia schiedeana","entire","live","B","lasc","Mod","FS","Seeded","y",5000,"native",19,8,11,0
"5685","3mbs3",2019,"Conyza canadensis","entire","live","F","coca","Mod","FS","Seeded","y",5000,"native",141,7,134,3
"5686","3mbs3",2019,"Achillea millefolium","entire","live","F","acmi","Mod","FS","Seeded","y",5000,"native",49,4,45,1
"5687","3mbs3",2019,"Artemisia ludoviciana","entire","live","F","arlu","Mod","FS","Seeded","y",5000,"native",96,2,94,2
"5688","3mbs3",2019,"Lactuca serriola","entire","live","F","lase","Mod","FS","Seeded","y",5000,"exotic",36,2,34,1
"5689","3mbs3",2019,"Artemisia frigida","entire","live","F","arfr","Mod","FS","Seeded","y",5000,"native",1,1,0,0
"5690","3mbs3",2019,"Verbascum thapsus","entire","dead","F","veth","Mod","FS","Seeded","y",5000,"exotic",1,1,0,0
"5691","3mbs3",2019,"Viguiera multiflora","entire","live","F","vimu","Mod","FS","Seeded","y",5000,"native",45,1,44,1
"5692","3mbs3",2019,"Cirsium neomexicanum","entire","live","F","cine","Mod","FS","Seeded","y",5000,"native",6,0,6,0
"5693","3mbs3",2019,"Unidentified forb","entire","live","F","forb","Mod","FS","Seeded","y",5000,NA,1,0,1,0
"5694","3mbs3",2019,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5000,"native",192,0,192,4
"5695","3mbs3",2019,"Bouteloua curtipendula","entire","live","G","bocu","Mod","FS","Seeded","y",5000,"native",28,0,28,1
"5696","3mbs3",2019,"Robinia neomexicana","entire","dead","S","rone","Mod","FS","Seeded","y",5000,"native",61,0,61,1
"5697","3mbs3",2019,"Dysphania graveolens","entire","dead","F","dygr","Mod","FS","Seeded","y",5000,"exotic",1,0,1,0
"5698","3mbs3",2019,"Bromus tectorum","entire","live","G","brte","Mod","FS","Seeded","y",5000,"exotic",35,0,35,1
"5699","3mbs3",2019,"Senecio wootonii","entire","live","F","sewo","Mod","FS","Seeded","y",5000,"native",5,0,5,0
"5700","3mbs3",2019,"Rosa woodsii","entire","live","T","rowo","Mod","FS","Seeded","y",5000,"native",17,0,17,0
"5701","3mbu1",1997,"Gravel","entire","live","B","grav","Mod","BAND","Unseeded","n",5000,NA,2152,2152,0,0
"5702","3mbu1",1997,"Rock","entire","live","B","rock","Mod","BAND","Unseeded","n",5000,NA,1127,1127,0,0
"5703","3mbu1",1997,"Litter","entire","live","L","litt","Mod","BAND","Unseeded","n",5000,NA,1053,1053,0,0
"5704","3mbu1",1997,"Bare","entire","live","B","bare","Mod","BAND","Unseeded","n",5000,NA,625,625,0,0
"5705","3mbu1",1997,"Wood","entire","live","L","wood","Mod","BAND","Unseeded","n",5000,NA,27,27,0,0
"5706","3mbu1",1997,"Chenopodium fremontii","entire","live","F","chfr","Mod","BAND","Unseeded","y",5000,"native",1503,6,1497,30
"5707","3mbu1",1997,"Elymus elymoides","entire","live","G","elel","Mod","BAND","Unseeded","y",5000,"native",21,5,16,0
"5708","3mbu1",1997,"Unidentified grass","entire","live","G","gras","Mod","BAND","Unseeded","y",5000,NA,12,3,9,0
"5709","3mbu1",1997,"Sphaeralcea fendleri","entire","live","F","spfe","Mod","BAND","Unseeded","y",5000,"native",26,2,24,0
"5710","3mbu1",1997,"Chenopodium desiccatum","entire","live","F","chde","Mod","BAND","Unseeded","y",5000,"native",152,0,152,3
"5711","3mbu1",1997,"Conyza canadensis","entire","live","F","coca","Mod","BAND","Unseeded","y",5000,"native",21,0,21,0
"5712","3mbu1",1997,"Quercus gambellii","entire","live","S","quga","Mod","BAND","Unseeded","y",5000,"native",46,0,46,1
"5713","3mbu1",1997,"Robinia neomexicana","entire","live","S","rone","Mod","BAND","Unseeded","y",5000,"native",179,0,179,4
"5714","3mbu1",1997,"Euphorbia revoluta","entire","live","F","eure","Mod","BAND","Unseeded","y",5000,"native",7,0,7,0
"5715","3mbu1",1997,"Oxybaphus linearis","entire","live","F","oxli","Mod","BAND","Unseeded","y",5000,"native",6,0,6,0
"5716","3mbu1",1997,"Ipomopsis aggregata","entire","live","F","ipag","Mod","BAND","Unseeded","y",5000,"native",46,0,46,1
"5717","3mbu1",1997,"Penstemon barbatus","entire","live","F","peba","Mod","BAND","Unseeded","y",5000,"native",11,0,11,0
"5718","3mbu1",1997,"Carex sp.","entire","live","G","care","Mod","BAND","Unseeded","y",5000,"native",50,0,50,1
"5719","3mbu1",1997,"Thelypodium wrightii","entire","live","F","thwr","Mod","BAND","Unseeded","y",5000,"native",17,0,17,0
"5720","3mbu1",1997,"Townsendia incana","entire","live","F","toin","Mod","BAND","Unseeded","y",5000,"native",66,0,66,1
"5721","3mbu1",1998,"Litter","entire","live","L","litt","Mod","BAND","Unseeded","n",5000,NA,1549,1549,0,0
"5722","3mbu1",1998,"Gravel","entire","live","B","grav","Mod","BAND","Unseeded","n",5000,NA,1352,1352,0,0
"5723","3mbu1",1998,"Rock","entire","live","B","rock","Mod","BAND","Unseeded","n",5000,NA,1316,1316,0,0
"5724","3mbu1",1998,"Bare","entire","live","B","bare","Mod","BAND","Unseeded","n",5000,NA,682,682,0,0
"5725","3mbu1",1998,"Wood","entire","live","L","wood","Mod","BAND","Unseeded","n",5000,NA,43,33,10,0
"5726","3mbu1",1998,"Conyza canadensis","entire","live","F","coca","Mod","BAND","Unseeded","y",5000,"native",645,25,620,12
"5727","3mbu1",1998,"Pinus ponderosa","entire","dead","T","pipo","Mod","BAND","Unseeded","y",5000,"native",18,18,0,0
"5728","3mbu1",1998,"Root","entire","live","T","root","Mod","BAND","Unseeded","n",5000,NA,9,9,0,0
"5729","3mbu1",1998,"Animal feces","entire","live","L","shit","Mod","BAND","Unseeded","n",5000,NA,7,7,0,0
"5730","3mbu1",1998,"Quercus gambellii","entire","live","S","quga","Mod","BAND","Unseeded","y",5000,"native",79,4,75,2
"5731","3mbu1",1998,"Chenopodium fremontii","entire","dead","F","chfr","Mod","BAND","Unseeded","y",5000,"native",272,2,270,5
"5732","3mbu1",1998,"Lactuca serriola","entire","live","F","lase","Mod","BAND","Unseeded","y",5000,"exotic",55,1,54,1
"5733","3mbu1",1998,"Taraxacum officinale","entire","live","F","taof","Mod","BAND","Unseeded","y",5000,"exotic",6,1,5,0
"5734","3mbu1",1998,"Polygonum sawatchense","entire","live","F","posa","Mod","BAND","Unseeded","y",5000,"native",15,1,14,0
"5735","3mbu1",1998,"Carex sp.","entire","live","G","care","Mod","BAND","Unseeded","y",5000,"native",93,0,93,2
"5736","3mbu1",1998,"Robinia neomexicana","entire","live","S","rone","Mod","BAND","Unseeded","y",5000,"native",111,0,111,2
"5737","3mbu1",1998,"Poa fendleriana","entire","live","G","pofe","Mod","BAND","Unseeded","y",5000,"native",17,0,17,0
"5738","3mbu1",1998,"Brickellia grandiflora","entire","live","U","brgr","Mod","BAND","Unseeded","y",5000,"native",1,0,1,0
"5739","3mbu1",1998,"Oxybaphus linearis","entire","live","F","oxli","Mod","BAND","Unseeded","y",5000,"native",103,0,103,2
"5740","3mbu1",1998,"Penstemon barbatus","entire","live","F","peba","Mod","BAND","Unseeded","y",5000,"native",21,0,21,0
"5741","3mbu1",1998,"Malacothrix fendleri","entire","live","F","mafe","Mod","BAND","Unseeded","y",5000,"native",77,0,77,2
"5742","3mbu1",1998,"Elymus elymoides","entire","live","G","elel","Mod","BAND","Unseeded","y",5000,"native",18,0,18,0
"5743","3mbu1",1998,"Unidentified forb","entire","live","F","forb","Mod","BAND","Unseeded","y",5000,NA,27,0,27,1
"5744","3mbu1",2002,"Litter","entire","live","L","litt","Mod","BAND","Unseeded","n",5000,NA,2748,2738,10,0
"5745","3mbu1",2002,"Rock","entire","live","B","rock","Mod","BAND","Unseeded","n",5000,NA,1093,1093,0,0
"5746","3mbu1",2002,"Bare","entire","live","B","bare","Mod","BAND","Unseeded","n",5000,NA,639,639,0,0
"5747","3mbu1",2002,"Gravel","entire","live","B","grav","Mod","BAND","Unseeded","n",5000,NA,296,296,0,0
"5748","3mbu1",2002,"Wood","entire","live","L","wood","Mod","BAND","Unseeded","n",5000,NA,282,85,197,4
"5749","3mbu1",2002,"Verbascum thapsus","entire","dead","F","veth","Mod","BAND","Unseeded","y",5000,"exotic",99,68,31,1
"5750","3mbu1",2002,"Sporobolus cryptandrus","entire","live","G","spcr","Mod","BAND","Unseeded","y",5000,"native",111,27,84,2
"5751","3mbu1",2002,"Pinus ponderosa","entire","live","T","pipo","Mod","BAND","Unseeded","y",5000,"native",13,13,0,0
"5752","3mbu1",2002,"Poa fendleriana","entire","live","G","pofe","Mod","BAND","Unseeded","y",5000,"native",115,11,104,2
"5753","3mbu1",2002,"Elymus elymoides","entire","live","G","elel","Mod","BAND","Unseeded","y",5000,"native",63,10,53,1
"5754","3mbu1",2002,"Taraxacum officinale","entire","live","F","taof","Mod","BAND","Unseeded","y",5000,"exotic",16,8,8,0
"5755","3mbu1",2002,"Verbascum thapsus","entire","live","F","veth","Mod","BAND","Unseeded","y",5000,"exotic",32,5,27,1
"5756","3mbu1",2002,"Geranium caespitosum","entire","live","F","geca","Mod","BAND","Unseeded","y",5000,"native",14,3,11,0
"5757","3mbu1",2002,"Carex sp.","entire","live","G","care","Mod","BAND","Unseeded","y",5000,"native",65,3,62,1
"5758","3mbu1",2002,"Polygonum sawatchense","entire","dead","F","posa","Mod","BAND","Unseeded","y",5000,"native",6,1,5,0
"5759","3mbu1",2002,"Unidentified forb","entire","live","F","forb","Mod","BAND","Unseeded","y",5000,NA,210,0,210,4
"5760","3mbu1",2002,"Artemisia ludoviciana","entire","dead","F","arlu","Mod","BAND","Unseeded","y",5000,"native",2,0,2,0
"5761","3mbu1",2002,"Artemisia ludoviciana","entire","live","F","arlu","Mod","BAND","Unseeded","y",5000,"native",8,0,8,0
"5762","3mbu1",2002,"Unidentified grass","entire","live","G","gras","Mod","BAND","Unseeded","y",5000,NA,16,0,16,0
"5763","3mbu1",2002,"Erigeron speciosus","entire","live","F","ersp","Mod","BAND","Unseeded","y",5000,"native",29,0,29,1
"5764","3mbu1",2002,"Quercus gambellii","entire","live","S","quga","Mod","BAND","Unseeded","y",5000,"native",275,0,275,6
"5765","3mbu1",2002,"Pinus ponderosa","entire","dead","T","pipo","Mod","BAND","Unseeded","y",5000,"native",261,0,261,5
"5766","3mbu1",2002,"Robinia neomexicana","entire","live","S","rone","Mod","BAND","Unseeded","y",5000,"native",147,0,147,3
"5767","3mbu1",2002,"Dalea candida","entire","live","F","daca","Mod","BAND","Unseeded","y",5000,"native",7,0,7,0
"5768","3mbu1",2002,"Quercus gambellii","entire","dead","S","quga","Mod","BAND","Unseeded","y",5000,"native",24,0,24,0
"5769","3mbu1",2002,"Carex sp.","entire","dead","G","care","Mod","BAND","Unseeded","y",5000,"native",8,0,8,0
"5770","3mbu1",2002,"Unidentified forb","entire","dead","F","forb","Mod","BAND","Unseeded","y",5000,NA,6,0,6,0
"5771","3mbu1",2002,"Chenopodium sp.","entire","live","F","chxx","Mod","BAND","Unseeded","y",5000,NA,3,0,3,0
"5772","3mbu1",2002,"unknown Composite","entire","dead","F","comp","Mod","BAND","Unseeded","y",5000,NA,7,0,7,0
"5773","3mbu1",2002,"Chenopodium sp.","entire","dead","F","chxx","Mod","BAND","Unseeded","y",5000,NA,19,0,19,0
"5774","3mbu1",2002,"Viguiera multiflora","entire","live","F","vimu","Mod","BAND","Unseeded","y",5000,"native",5,0,5,0
"5775","3mbu1",2002,"Lactuca serriola","entire","dead","F","lase","Mod","BAND","Unseeded","y",5000,"exotic",15,0,15,0
"5776","3mbu1",2002,"Heterotheca villosa","entire","live","F","hevi","Mod","BAND","Unseeded","y",5000,"native",38,0,38,1
"5777","3mbu1",2002,"Schizachyrium scoparius","entire","live","G","ansc","Mod","BAND","Unseeded","y",5000,"native",21,0,21,0
"5778","3mbu1",2002,"Euphorbia revoluta","entire","live","F","eure","Mod","BAND","Unseeded","y",5000,"native",3,0,3,0
"5779","3mbu1",2002,"Erigeron speciosus","entire","dead","F","ersp","Mod","BAND","Unseeded","y",5000,"native",8,0,8,0
"5780","3mbu1",2002,"Psoralea tenuiflora","entire","live","F","pste","Mod","BAND","Unseeded","y",5000,"native",51,0,51,1
"5781","3mbu1",2019,"Bare","entire","live","F","bare","Mod","BAND","Unseeded","n",5000,NA,2264,2264,0,0
"5782","3mbu1",2019,"Litter","entire","live","L","litt","Mod","BAND","Unseeded","n",5000,NA,1592,1592,0,0
"5783","3mbu1",2019,"Rock","entire","live","B","rock","Mod","BAND","Unseeded","n",5000,NA,917,907,10,0
"5784","3mbu1",2019,"Wood","entire","live","L","wood","Mod","BAND","Unseeded","n",5000,NA,89,62,27,1
"5785","3mbu1",2019,"Heterotheca villosa","entire","live","F","hevi","Mod","BAND","Unseeded","y",5000,"native",446,37,409,8
"5786","3mbu1",2019,"Artemisia ludoviciana","entire","live","F","arlu","Mod","BAND","Unseeded","y",5000,"native",242,34,208,4
"5787","3mbu1",2019,"Carex sp.","entire","live","G","care","Mod","BAND","Unseeded","y",5000,"native",146,20,126,3
"5788","3mbu1",2019,"Sporobolus cryptandrus","entire","live","G","spcr","Mod","BAND","Unseeded","y",5000,"native",250,19,231,5
"5789","3mbu1",2019,"Poa fendleriana","entire","live","G","pofe","Mod","BAND","Unseeded","y",5000,"native",574,18,556,11
"5790","3mbu1",2019,"Elymus elymoides","entire","live","G","elel","Mod","BAND","Unseeded","y",5000,"native",217,18,199,4
"5791","3mbu1",2019,"Heterotheca villosa","entire","dead","F","hevi","Mod","BAND","Unseeded","y",5000,"native",11,9,2,0
"5792","3mbu1",2019,"Artemisia dracunculus","entire","live","F","ardr","Mod","BAND","Unseeded","y",5000,"native",291,8,283,6
"5793","3mbu1",2019,"Artemisia dracunculus","entire","dead","F","ardr","Mod","BAND","Unseeded","y",5000,"native",79,6,73,1
"5794","3mbu1",2019,"Unidentified grass","entire","dead","G","gras","Mod","BAND","Unseeded","y",5000,NA,3,3,0,0
"5795","3mbu1",2019,"Quercus gambellii","entire","dead","S","quga","Mod","BAND","Unseeded","y",5000,"native",74,2,72,1
"5796","3mbu1",2019,"Schizachyrium scoparius","entire","live","G","scsc","Mod","BAND","Unseeded","y",5000,"native",77,1,76,2
"5797","3mbu1",2019,"Rhus glabra","entire","live","0","rhgl","Mod","BAND","Unseeded","y",5000,"native",68,0,68,1
"5798","3mbu1",2019,"Amauriopsis dissecta","entire","live","F","amdi","Mod","BAND","Unseeded","y",5000,"native",3,0,3,0
"5799","3mbu1",2019,"Quercus gambellii","entire","live","S","quga","Mod","BAND","Unseeded","y",5000,"native",510,0,510,10
"5800","3mbu1",2019,"Achnatherum hymenoides","entire","live","G","achy","Mod","BAND","Unseeded","y",5000,"native",71,0,71,1
"5801","3mbu1",2019,"Robinia neomexicana","entire","live","S","rone","Mod","BAND","Unseeded","y",5000,"native",882,0,882,18
"5802","3mbu1",2019,"Robinia neomexicana","entire","dead","S","rone","Mod","BAND","Unseeded","y",5000,"native",3,0,3,0
"5803","3mbu1",2019,"Lotus wrightii","entire","live","F","lowr","Mod","BAND","Unseeded","y",5000,"native",74,0,74,1
"5804","3mbu1",2019,"Viguiera multiflora","entire","live","F","vimu","Mod","BAND","Unseeded","y",5000,"native",70,0,70,1
"5805","3mbu1",2019,"Euphorbia fendleri","entire","live","F","eufe","Mod","BAND","Unseeded","y",5000,"native",5,0,5,0
"5806","3mbu1",2019,"Kuhnia chlorolepis","entire","live","F","kuch","Mod","BAND","Unseeded","y",5000,"native",1,0,1,0
"5807","3mbu1",2019,"Dalea candida","entire","live","U","daca","Mod","BAND","Unseeded","y",5000,"native",109,0,109,2
"5808","3mbu1",2019,"Bouteloua curtipendula","entire","live","G","bocu","Mod","BAND","Unseeded","y",5000,"native",38,0,38,1
"5809","3mbu2",1997,"Litter","entire","live","L","litt","Mod","BAND","Unseeded","n",5000,NA,2068,2068,0,0
"5810","3mbu2",1997,"Gravel","entire","live","B","grav","Mod","BAND","Unseeded","n",5000,NA,1590,1590,0,0
"5811","3mbu2",1997,"Rock","entire","live","B","rock","Mod","BAND","Unseeded","n",5000,NA,641,641,0,0
"5812","3mbu2",1997,"Bare","entire","live","B","bare","Mod","BAND","Unseeded","n",5000,NA,381,381,0,0
